Date,Close,declining,advancing,dec_vol,adv_vol
2016-11-04,2079.0,1455.0,1541.0,1858224513.0,1900105777.0
2016-11-07,2129.5,551.0,2495.0,343741394.0,3343242666.0
2016-11-08,2135.3,1278.0,1712.0,1760049179.0,2089767731.0
2016-11-09,2160.1,1386.0,1697.0,1667309138.0,4422463020.0
2016-11-10,2166.5,1660.0,1433.0,2579442287.0,3793840144.0
2016-11-11,2161.0,1398.0,1652.0,2301105680.0,2586911337.0
2016-11-14,2160.5,1480.0,1598.0,1730902615.0,3511508293.0
2016-11-15,2179.0,859.0,2215.0,1286399647.0,3179111465.0
2016-11-16,2172.7,1454.0,1594.0,2335282250.0,1398090764.0
2016-11-17,2184.2,1440.0,1588.0,1534546739.0,2143293036.0
2016-11-18,2181.0,1592.0,1427.0,1929664610.0,1550535947.0
2016-11-21,2193.0,754.0,2255.0,752459723.0,2769254566.0
2016-11-22,2200.0,900.0,2133.0,1500335555.0,2361375249.0
2016-11-23,2200.7,1478.0,1517.0,1275831668.0,2051584198.0
2016-11-25,2211.5,1039.0,1895.0,565686811.0,952476789.0
2016-11-28,2200.7,1993.0,1032.0,2361036252.0,1078111931.0
2016-11-29,2203.7,1552.0,1468.0,2120049882.0,1450646995.0
2016-11-30,2199.0,1838.0,1192.0,2296314860.0,3072436056.0
2016-12-01,2192.0,1882.0,1154.0,2486730441.0,2452342251.0
2016-12-02,2192.0,1347.0,1652.0,1694484629.0,2013707025.0
2016-12-05,2204.0,861.0,2156.0,884931336.0,2934217901.0
2016-12-06,2210.5,870.0,2131.0,1012485402.0,2678162889.0
2016-12-07,2237.0,721.0,2311.0,958936255.0,3392068578.0
2016-12-08,2247.5,1155.0,1881.0,1464721604.0,2666986234.0
2016-12-09,2260.3,1528.0,1495.0,1617969488.0,2206876577.0
2016-12-12,2257.5,1942.0,1099.0,2464604244.0,1467911931.0
2016-12-13,2274.0,1232.0,1809.0,1328872366.0,2336896345.0
2016-12-14,2256.5,2428.0,605.0,3562881117.0,754136579.0
2016-12-15,2264.0,1337.0,1709.0,1714316117.0,2376220147.0
2016-12-16,2268.63,1312.0,1704.0,2667454492.0,2735450671.0
2016-12-19,2260.3,1153.0,1884.0,1445257170.0,1685665283.0
2016-12-20,2266.2,1076.0,1941.0,953449438.0,2202276393.0
2016-12-21,2260.2,1600.0,1418.0,1718340524.0,1044365746.0
2016-12-22,2258.5,1738.0,1249.0,1786667897.0,1011214527.0
2016-12-23,2259.7,1213.0,1763.0,727620464.0,1229642171.0
2016-12-27,2261.0,1154.0,1863.0,515292311.0,1392533628.0
2016-12-28,2245.4,2199.0,816.0,1869556732.0,471103282.0
2016-12-29,2245.0,1219.0,1783.0,1068497315.0,1174866712.0
2016-12-30,2234.5,1648.0,1360.0,1689952897.0,861457413.0
2017-01-03,2252.7,742.0,2308.0,761607645.0,2948315942.0
2017-01-04,2264.5,466.0,2606.0,523494968.0,3158974312.0
2017-01-05,2264.5,1661.0,1347.0,2031528150.0,1575714954.0
2017-01-06,2271.5,1584.0,1427.0,1815159607.0,1383314061.0
2017-01-09,2265.1,1942.0,1082.0,2270438674.0,897278479.0
2017-01-10,2263.5,1075.0,1924.0,1441166283.0,2137748128.0
2017-01-11,2270.8,911.0,2012.0,1250788494.0,2229320535.0
2017-01-12,2263.4,1793.0,1200.0,2166504650.0,1217247665.0
2017-01-13,2272.7,1111.0,1855.0,1313921475.0,1690186715.0
2017-01-17,2262.7,1657.0,1354.0,1849667611.0,1624052281.0
2017-01-18,2267.0,1380.0,1616.0,1503681240.0,1655671100.0
2017-01-19,2261.7,2226.0,772.0,2138654280.0,924481693.0
2017-01-20,2265.8,1064.0,1891.0,1117121007.0,2290364063.0
2017-01-23,2262.1,1357.0,1628.0,1833426059.0,1213480100.0
2017-01-24,2275.0,793.0,2234.0,952682575.0,2814348661.0
2017-01-25,2294.3,1080.0,1947.0,1106447029.0,2527801531.0
2017-01-26,2294.0,1558.0,1441.0,2130080325.0,1389076948.0
2017-01-27,2289.3,1700.0,1285.0,1831895424.0,1221005438.0
2017-01-30,2275.8,2115.0,914.0,2794078894.0,739999109.0
2017-01-31,2275.3,1096.0,1888.0,1852818389.0,2143642073.0
2017-02-01,2274.8,1536.0,1442.0,2143500513.0,1667539253.0
2017-02-02,2275.0,1343.0,1648.0,1642407388.0,2036346965.0
2017-02-03,2291.2,645.0,2378.0,787800148.0,2724167690.0
2017-02-06,2286.7,1844.0,1167.0,2028718853.0,1015407718.0
2017-02-07,2288.5,1613.0,1373.0,2189328239.0,1154337001.0
2017-02-08,2290.3,1305.0,1681.0,1519337258.0,1992732313.0
2017-02-09,2304.5,1028.0,1968.0,1079305215.0,2499224816.0
2017-02-10,2312.7,858.0,2150.0,1088502398.0,2304915104.0
2017-02-13,2326.5,1209.0,1788.0,1023105810.0,2247839335.0
2017-02-14,2337.5,1424.0,1574.0,1198724090.0,2227641044.0
2017-02-15,2350.5,1245.0,1761.0,1364055366.0,2234357972.0
2017-02-16,2345.5,1712.0,1292.0,2247981392.0,1234913283.0
2017-02-17,2347.8,1587.0,1382.0,1726623941.0,1615460304.0
2017-02-21,2359.5,867.0,2140.0,764124626.0,2610703630.0
2017-02-22,2361.2,1652.0,1315.0,2189827251.0,1211702240.0
2017-02-23,2363.2,1389.0,1616.0,2289983654.0,1592779414.0
2017-02-24,2364.5,1442.0,1550.0,2348090882.0,1403463421.0
2017-02-27,2368.3,1178.0,1814.0,1188457745.0,2195686679.0
2017-02-28,2363.0,1914.0,1083.0,2847116629.0,1127919479.0
2017-03-01,2393.3,995.0,2052.0,960123253.0,3305966618.0
2017-03-02,2382.0,2201.0,807.0,2609412967.0,965206874.0
2017-03-03,2380.5,1428.0,1536.0,1462231831.0,1961767368.0
2017-03-06,2375.4,2097.0,917.0,2408187994.0,755567630.0
2017-03-07,2366.5,2078.0,906.0,2564747706.0,787306112.0
2017-03-08,2364.3,2197.0,823.0,2379144838.0,1340901981.0
2017-03-09,2366.5,2101.0,905.0,2145001902.0,1448391656.0
2017-03-10,2372.0,979.0,2001.0,1134966077.0,2191988101.0
2017-03-13,2375.0,1196.0,1787.0,1201352013.0,1766671721.0
2017-03-14,2366.7,1980.0,1006.0,2246258071.0,804639170.0
2017-03-15,2383.7,407.0,2652.0,579058498.0,3222567123.0
2017-03-16,2382.5,1331.0,1679.0,1588864634.0,1640783781.0
2017-03-17,,1214.0,1807.0,2799303402.0,2088303741.0
2017-03-20,2370.3,1738.0,1234.0,1834010809.0,1126811225.0
2017-03-21,2342.5,2391.0,633.0,3612542749.0,563575572.0
2017-03-22,2342.8,1407.0,1602.0,1769761598.0,1712064554.0
2017-03-23,2339.5,1034.0,1937.0,1434749675.0,1682632320.0
2017-03-24,2345.0,1420.0,1537.0,1466204255.0,1397471114.0
2017-03-27,2339.0,1487.0,1499.0,1618439212.0,1504281657.0
2017-03-28,2351.5,772.0,2212.0,729646357.0,2556953686.0
2017-03-29,2357.2,1044.0,1953.0,975849275.0,2031480983.0
2017-03-30,2365.0,1176.0,1824.0,1369048099.0,1664122272.0
2017-03-31,2359.3,1208.0,1770.0,1608699298.0,1647966775.0
2017-04-03,2356.0,1671.0,1325.0,2173576438.0,1061015263.0
2017-04-04,2356.7,1462.0,1496.0,1462795617.0,1636748421.0
2017-04-05,2346.5,1973.0,1024.0,2722318915.0,915870159.0
2017-04-06,2353.9,716.0,2247.0,825892576.0,2276284532.0
2017-04-07,2352.2,1559.0,1398.0,1814401636.0,1116162794.0
2017-04-10,2353.0,973.0,2007.0,943727898.0,1757946279.0
2017-04-11,2351.5,1141.0,1849.0,1350302216.0,1663856389.0
2017-04-12,2340.5,2036.0,942.0,2257876062.0,849785084.0
2017-04-13,2327.5,2091.0,857.0,2617854883.0,430549788.0
2017-04-17,2344.7,764.0,2223.0,570689231.0,2140880629.0
2017-04-18,2337.5,1534.0,1414.0,1971344923.0,1202820834.0
2017-04-19,2333.7,1586.0,1378.0,2009541503.0,1387560044.0
2017-04-20,2352.0,852.0,2123.0,1005744782.0,2531573127.0
2017-04-21,2347.3,1591.0,1350.0,2288850554.0,1061656164.0
2017-04-24,2370.0,882.0,2114.0,826649168.0,2647160091.0
2017-04-25,2384.8,970.0,2017.0,1162577018.0,2683200205.0
2017-04-26,2382.3,1275.0,1724.0,1894561285.0,2066201401.0
2017-04-27,2386.0,1491.0,1492.0,2392300734.0,1527849102.0
2017-04-28,2380.7,1834.0,1151.0,2314850173.0,1188307549.0
2017-05-01,2387.5,1278.0,1696.0,1524918571.0,1568504147.0
2017-05-02,2385.7,1463.0,1498.0,1861394306.0,1843803475.0
2017-05-03,2383.5,1764.0,1207.0,2201527728.0,1568513459.0
2017-05-04,2385.5,1917.0,1089.0,2782948246.0,1467927163.0
2017-05-05,2397.7,822.0,2151.0,702462437.0,2661772301.0
2017-05-08,2394.5,1626.0,1352.0,1731248611.0,1541446101.0
2017-05-09,2393.2,1691.0,1292.0,1879856676.0,1595524995.0
2017-05-10,2395.5,1041.0,1939.0,898993417.0,2583500232.0
2017-05-11,2391.3,1832.0,1137.0,2344087692.0,1225733104.0
2017-05-12,2388.5,1676.0,1304.0,2011230825.0,1180677582.0
2017-05-15,2398.5,741.0,2225.0,736115022.0,2569552161.0
2017-05-16,2397.5,1626.0,1335.0,1937309950.0,1332880317.0
2017-05-17,2357.3,2399.0,648.0,3371698560.0,697178209.0
2017-05-18,2363.6,1462.0,1516.0,2188360403.0,1922687640.0
2017-05-19,2381.5,761.0,2246.0,558440956.0,3164091150.0
2017-05-22,2393.0,943.0,2026.0,1170558116.0,1873117967.0
2017-05-23,2398.0,1212.0,1765.0,1299503486.0,1786811927.0
2017-05-24,2401.5,1280.0,1681.0,1593341148.0,1695720225.0
2017-05-25,2413.5,1420.0,1569.0,1963935064.0,1480782233.0
2017-05-26,2413.8,1404.0,1561.0,1393601019.0,1301272426.0
2017-05-30,2411.0,1844.0,1151.0,1965237404.0,1108319259.0
2017-05-31,2414.0,1499.0,1495.0,2581725642.0,1690355444.0
2017-06-01,2430.0,545.0,2467.0,723546771.0,2963116730.0
2017-06-02,2438.0,1239.0,1737.0,1827112322.0,1479654239.0
2017-06-05,2434.7,1863.0,1131.0,1615427216.0,1177610323.0
2017-06-06,2430.7,1628.0,1358.0,1617229119.0,1616521337.0
2017-06-07,2431.5,1540.0,1424.0,1945896797.0,1501492301.0
2017-06-08,2433.0,1215.0,1709.0,1751117414.0,1846430207.0
2017-06-09,2431.0,1146.0,1847.0,1332411373.0,2569187080.0
2017-06-12,2428.7,1449.0,1529.0,1683841847.0,2225089905.0
2017-06-13,2440.5,874.0,2098.0,909788063.0,2193737770.0
2017-06-14,2437.3,1590.0,1402.0,2239360444.0,1213851711.0
2017-06-15,2434.3,1837.0,1142.0,2321381891.0,943334041.0
2017-06-16,,1252.0,1699.0,2502681205.0,2387162819.0
2017-06-19,2447.5,1091.0,1870.0,1055197425.0,2086072617.0
2017-06-20,2437.5,2114.0,856.0,2698322353.0,621264662.0
2017-06-21,2433.8,1935.0,1057.0,2440288818.0,1054883389.0
2017-06-22,2432.0,1231.0,1723.0,1292981808.0,2008354923.0
2017-06-23,2435.2,931.0,2022.0,1436674860.0,3141073277.0
2017-06-26,2436.5,1056.0,1933.0,921311305.0,2179289595.0
2017-06-27,2420.5,1956.0,1021.0,2128550274.0,1307427669.0
2017-06-28,2438.6,715.0,2292.0,666867039.0,2659340424.0
2017-06-29,2419.7,2104.0,900.0,2175557730.0,1488512650.0
2017-06-30,2420.5,1148.0,1819.0,1352600525.0,1854458337.0
2017-07-03,2425.2,839.0,2117.0,542845339.0,1345765518.0
2017-07-05,2428.3,1809.0,1154.0,2046077501.0,1163776459.0
2017-07-06,2408.3,2420.0,577.0,2808389772.0,437427081.0
2017-07-07,2422.7,915.0,2036.0,1174828869.0,1630753814.0
2017-07-10,2424.5,1455.0,1505.0,1251170190.0,1625049031.0
2017-07-11,2424.3,1384.0,1561.0,1285755335.0,1654432627.0
2017-07-12,2440.0,705.0,2275.0,844398712.0,2191704534.0
2017-07-13,2445.5,1409.0,1532.0,1060154361.0,1897119474.0
2017-07-14,2456.2,848.0,2113.0,783872405.0,1819330408.0
2017-07-17,2458.8,1304.0,1652.0,1150363608.0,1510591764.0
2017-07-18,2457.7,1519.0,1422.0,1681101950.0,1134993515.0
2017-07-19,2471.8,764.0,2193.0,551415288.0,2321253703.0
2017-07-20,2471.3,1445.0,1483.0,1783970803.0,1250062797.0
2017-07-21,2469.5,1550.0,1401.0,1832716107.0,1088377953.0
2017-07-24,2468.5,1650.0,1283.0,1700533022.0,1152491711.0
2017-07-25,2474.7,1140.0,1827.0,1117524207.0,2757843718.0
2017-07-26,2473.8,1454.0,1502.0,1977478070.0,1487390350.0
2017-07-27,2471.7,1610.0,1320.0,2081252531.0,1795851605.0
2017-07-28,2470.5,1347.0,1585.0,1757435167.0,1392776411.0
2017-07-31,2469.7,1400.0,1583.0,1574905587.0,1727800378.0
2017-08-01,2472.8,1169.0,1774.0,1535264788.0,1777531749.0
2017-08-02,2473.5,1764.0,1172.0,2024331364.0,1335176671.0
2017-08-03,2471.5,1691.0,1262.0,2135726893.0,1363883584.0
2017-08-04,2472.7,1294.0,1679.0,1158689527.0,1980615020.0
2017-08-07,2477.3,1536.0,1415.0,1510010062.0,1282318445.0
2017-08-08,2473.0,1868.0,1081.0,2023459013.0,1104007154.0
2017-08-09,2473.3,2063.0,907.0,2060176343.0,1081382326.0
2017-08-10,2437.7,2625.0,407.0,3038827007.0,483185115.0
2017-08-11,2440.3,1385.0,1589.0,1643146442.0,1328678714.0
2017-08-14,2463.6,718.0,2294.0,748442950.0,1939588635.0
2017-08-15,2463.5,1891.0,1083.0,1730913365.0,1056833377.0
2017-08-16,2467.5,1182.0,1798.0,1211478509.0,1648134371.0
2017-08-17,2429.9,2440.0,556.0,2663885268.0,396583711.0
2017-08-18,2426.7,1351.0,1550.0,1386241822.0,1371762600.0
2017-08-21,2428.0,1440.0,1486.0,1462099391.0,1175531986.0
2017-08-22,2453.3,844.0,2121.0,642892961.0,2033855980.0
2017-08-23,2441.5,1385.0,1555.0,1145403605.0,1548048833.0
2017-08-24,2441.0,1432.0,1478.0,1349059539.0,1333252190.0
2017-08-25,2443.0,957.0,1980.0,843146965.0,1623013694.0
2017-08-28,2443.5,1581.0,1381.0,1525097132.0,1018311993.0
2017-08-29,2447.0,1491.0,1438.0,1431433654.0,1171636957.0
2017-08-30,2456.2,1125.0,1832.0,1134125217.0,1388195397.0
2017-08-31,2469.3,775.0,2169.0,840820592.0,2323745752.0
2017-09-01,2475.0,889.0,2053.0,592396801.0,1990438796.0
2017-09-05,2460.5,2074.0,896.0,2108223049.0,1221912246.0
2017-09-06,2465.6,1114.0,1824.0,1003286066.0,2147222385.0
2017-09-07,2466.5,1434.0,1505.0,1621252518.0,1614323959.0
2017-09-08,2463.2,1599.0,1342.0,1981286011.0,1202855530.0
2017-09-11,2487.0,635.0,2334.0,652952304.0,2503862502.0
2017-09-12,2496.0,1089.0,1828.0,841171580.0,2279685375.0
2017-09-13,2496.5,1383.0,1529.0,1264388670.0,1988631222.0
2017-09-14,2496.5,1403.0,1556.0,1607081030.0,1655744823.0
2017-09-15,,1068.0,1860.0,1845045316.0,2668704178.0
2017-09-18,2502.7,1273.0,1676.0,1177152433.0,1875913204.0
2017-09-19,2505.0,1385.0,1552.0,1472694156.0,1632372623.0
2017-09-20,2505.5,1299.0,1623.0,1340475844.0,2016144985.0
2017-09-21,2500.8,1663.0,1260.0,1618771356.0,1164415667.0
2017-09-22,2499.5,1061.0,1884.0,983330302.0,1734974958.0
2017-09-25,2497.0,1274.0,1649.0,1306039012.0,1812717766.0
2017-09-26,2495.5,1282.0,1665.0,1366520403.0,1532949310.0
2017-09-27,2504.5,1286.0,1678.0,1291063118.0,2010737340.0
2017-09-28,2507.7,1191.0,1737.0,1364946397.0,1617064057.0
2017-09-29,2517.0,1160.0,1784.0,1318800445.0,1759646366.0
2017-10-02,2526.5,1072.0,1883.0,1013170814.0,1955166897.0
2017-10-03,2533.0,1276.0,1646.0,1007535265.0,1888245472.0
2017-10-04,2536.3,1485.0,1419.0,1559379358.0,1316879377.0
2017-10-05,2550.0,1142.0,1803.0,977693476.0,1872222371.0
2017-10-06,2545.3,1867.0,1069.0,1720030610.0,974579732.0
2017-10-09,2544.0,1610.0,1253.0,1490302392.0,871591460.0
2017-10-10,2548.8,1015.0,1892.0,1093044140.0,1679293164.0
2017-10-11,2553.3,1091.0,1723.0,1309682502.0,1518739741.0
2017-10-12,2549.5,1383.0,1541.0,1839926090.0,1168164502.0
2017-10-13,2552.5,1185.0,1736.0,1323365703.0,1706100265.0
2017-10-16,2556.0,1485.0,1446.0,1423707793.0,1405791800.0
2017-10-17,2557.3,1660.0,1262.0,1552801554.0,1210002140.0
2017-10-18,2560.0,1422.0,1525.0,1457579136.0,1418882104.0
2017-10-19,2560.8,1426.0,1478.0,1339087153.0,1473536696.0
2017-10-20,2574.0,1168.0,1793.0,1254089741.0,1996707728.0
2017-10-23,2563.5,1928.0,1011.0,2331989696.0,738602212.0
2017-10-24,2567.0,1345.0,1593.0,1430582933.0,1851492440.0
2017-10-25,2558.5,2215.0,764.0,2822547529.0,924438440.0
2017-10-26,2561.8,1410.0,1550.0,1827956059.0,1902950686.0
2017-10-27,2578.7,1111.0,1824.0,1610473875.0,2164333407.0
2017-10-30,2568.5,1800.0,1163.0,2107823501.0,1316859400.0
2017-10-31,2572.3,1105.0,1855.0,1702445279.0,1998398518.0
2017-11-01,2574.7,1384.0,1559.0,1578597378.0,2134391846.0
2017-11-02,2576.7,1492.0,1467.0,2305936179.0,1607681723.0
2017-11-03,2582.5,1515.0,1406.0,1747936051.0,1688333857.0
2017-11-06,2588.8,1235.0,1735.0,1266782404.0,2156318622.0
2017-11-07,2586.5,1703.0,1271.0,2142794850.0,1500054532.0
2017-11-08,2591.2,1439.0,1495.0,1900491066.0,1772345559.0
2017-11-09,2583.7,1822.0,1112.0,1986248614.0,1679430959.0
2017-11-10,2580.0,1676.0,1269.0,1672149626.0,1653611238.0
2017-11-13,2581.7,1639.0,1325.0,1948213534.0,1333011063.0
2017-11-14,2578.0,1763.0,1218.0,2441115876.0,1126510207.0
2017-11-15,2565.3,1910.0,1046.0,2059762761.0,1385365633.0
2017-11-16,2585.0,752.0,2225.0,943105520.0,2268402940.0
2017-11-17,2576.3,1039.0,1916.0,1083971948.0,2130043794.0
2017-11-20,2582.2,1189.0,1764.0,1245850821.0,1650000000.0
2017-11-21,2596.5,969.0,2010.0,1340562807.0,1911824080.0
2017-11-22,2594.5,1301.0,1660.0,1058542024.0,1607575375.0
2017-11-24,2600.5,1111.0,1762.0,548297837.0,805625500.0
2017-11-27,2601.5,1829.0,1122.0,1802632175.0,1021634969.0
2017-11-28,2625.5,946.0,2024.0,771861625.0,2569802405.0
2017-11-29,2625.0,1486.0,1500.0,1427961130.0,2522369230.0
2017-11-30,2641.5,1256.0,1734.0,1861702009.0,2887625427.0
2017-12-01,2644.0,1448.0,1533.0,1699940909.0,2152432609.0
2017-12-04,2638.3,1460.0,1506.0,1651902989.0,2258765330.0
2017-12-05,2628.2,1902.0,1080.0,2446101604.0,979940000.0
2017-12-06,2629.5,1712.0,1250.0,2063791662.0,1070000000.0
2017-12-07,2639.7,1097.0,1848.0,1102041769.0,2058502671.0
2017-12-08,2651.0,1171.0,1763.0,784165240.0,2137684504.0
2017-12-11,2662.0,1375.0,1595.0,1125258108.0,1851441910.0
2017-12-12,2665.0,1616.0,1354.0,1553090391.0,1915241005.0
2017-12-13,2666.7,1308.0,1661.0,1725241310.0,1698042743.0
2017-12-14,2652.8,1934.0,1044.0,2377370417.0,980173440.0
2017-12-15,,927.0,2057.0,1315866681.0,3945426330.0
2017-12-18,2694.0,875.0,2119.0,791459131.0,2822859935.0
2017-12-19,2684.3,1909.0,1053.0,2083576189.0,1165077527.0
2017-12-20,2681.7,1474.0,1486.0,1373728548.0,1745115359.0
2017-12-21,2688.0,1163.0,1797.0,901738137.0,2266758278.0
2017-12-22,2686.2,1453.0,1479.0,1084486144.0,1205750876.0
2017-12-26,2687.2,1278.0,1666.0,646762245.0,1272418036.0
2017-12-27,2685.2,1299.0,1627.0,1106998351.0,927250786.0
2017-12-28,2685.5,1008.0,1934.0,648248559.0,1415876385.0
2017-12-29,2673.0,1734.0,1201.0,1538851898.0,817390396.0
2018-01-02,2693.0,1160.0,1852.0,782369694.0,2434309746.0
2018-01-03,2710.2,1211.0,1757.0,1310919473.0,2109544122.0
2018-01-04,2724.0,1208.0,1755.0,1378976076.0,2225950779.0
2018-01-05,2742.5,1172.0,1794.0,1219754537.0,1919730137.0
2018-01-08,2747.2,1240.0,1719.0,1434581547.0,1701086589.0
2018-01-09,2752.5,1734.0,1232.0,1802205102.0,1580442178.0
2018-01-10,2750.7,1800.0,1141.0,1619911262.0,1828485501.0
2018-01-11,2769.5,683.0,2293.0,614242348.0,2900976584.0
2018-01-12,2788.5,1370.0,1588.0,1268214280.0,2247817631.0
2018-01-16,2782.0,2000.0,966.0,2703737852.0,1329040311.0
2018-01-17,2803.8,1040.0,1920.0,1280053793.0,2377489908.0
2018-01-18,2796.5,2157.0,826.0,2388531465.0,1174807846.0
2018-01-19,2811.5,995.0,1969.0,1330737346.0,2251679947.0
2018-01-22,2835.0,1075.0,1866.0,996147298.0,2366592575.0
2018-01-23,2839.5,1124.0,1824.0,1608615965.0,1807412699.0
2018-01-24,2841.5,1664.0,1301.0,1825130185.0,2137121884.0
2018-01-25,2840.5,1605.0,1353.0,2170608739.0,1502590267.0
2018-01-26,2874.5,1344.0,1631.0,1034202777.0,2266336146.0
2018-01-29,2853.5,2467.0,557.0,2546895924.0,937928119.0
2018-01-30,2824.0,2420.0,586.0,3222614260.0,653013081.0
2018-01-31,2829.0,1379.0,1599.0,2065474425.0,2064395867.0
2018-02-01,2822.0,1662.0,1322.0,1896539276.0,1979691285.0
2018-02-02,2757.2,2728.0,323.0,3901084060.0,319532510.0
2018-02-05,2605.0,2739.0,324.0,5019660499.0,166371281.0
2018-02-06,2689.5,850.0,2183.0,1193417717.0,4533571212.0
2018-02-07,2668.5,1435.0,1555.0,2470013898.0,1978426954.0
2018-02-08,2593.0,2683.0,342.0,4678315324.0,552562201.0
2018-02-09,2620.0,1228.0,1784.0,1765514700.0,3820899993.0
2018-02-12,2655.0,812.0,2195.0,742705888.0,3190823410.0
2018-02-13,2661.5,1280.0,1698.0,1511405852.0,1857123645.0
2018-02-14,2696.5,934.0,2079.0,673366976.0,3265564080.0
2018-02-15,2735.0,925.0,2068.0,1011104592.0,2543625761.0
2018-02-16,2735.2,1224.0,1745.0,1596541953.0,1935046814.0
2018-02-20,2714.5,1979.0,990.0,2418582276.0,1083972953.0
2018-02-21,2699.0,1610.0,1382.0,2643200515.0,1057053023.0
2018-02-22,2711.5,1418.0,1564.0,1595887748.0,1998497589.0
2018-02-23,2748.5,549.0,2430.0,533832267.0,2516594298.0
2018-02-26,2784.5,998.0,1977.0,956703096.0,2371794102.0
2018-02-27,2747.5,2301.0,683.0,3179750737.0,495153113.0
2018-02-28,2718.0,2113.0,864.0,3292633869.0,776447512.0
2018-03-01,2679.0,1774.0,1185.0,2803383458.0,1621886472.0
2018-03-02,2690.0,1086.0,1854.0,1192457342.0,2617016349.0
2018-03-05,2719.0,779.0,2174.0,627839313.0,2987254414.0
2018-03-06,2723.5,923.0,2033.0,1220373064.0,2090724279.0
2018-03-07,2724.0,1408.0,1543.0,1888349116.0,1413466987.0
2018-03-08,2738.5,1251.0,1709.0,1412699780.0,1677937419.0
2018-03-09,2784.5,794.0,2183.0,669710439.0,2607001934.0
2018-03-12,2783.8,1311.0,1616.0,1280216909.0,1849430937.0
2018-03-13,2767.0,1771.0,1198.0,2171403909.0,1061614035.0
2018-03-14,2750.0,1703.0,1247.0,2141179342.0,1160291873.0
2018-03-15,2750.0,1844.0,1078.0,2304719837.0,1105395780.0
2018-03-16,,973.0,1975.0,1484964812.0,3745479621.0
2018-03-19,2722.0,2344.0,646.0,2853074905.0,399059073.0
2018-03-20,2723.5,1659.0,1308.0,1750094668.0,1397970696.0
2018-03-21,2718.2,1251.0,1706.0,1315904397.0,2051043669.0
2018-03-22,2643.5,2420.0,572.0,3314482436.0,352024984.0
2018-03-23,2596.5,2380.0,600.0,3103576621.0,638276109.0
2018-03-26,2658.7,689.0,2317.0,514163049.0,2947924803.0
2018-03-27,2614.5,2029.0,957.0,2771155844.0,874340882.0
2018-03-28,2607.0,1426.0,1536.0,1858884288.0,1849171442.0
2018-03-29,2636.2,648.0,2332.0,660316076.0,2851285658.0
2018-04-02,2574.0,2425.0,580.0,3224101280.0,317358047.0
2018-04-03,2612.5,779.0,2201.0,603696889.0,2708787054.0
2018-04-04,2646.5,916.0,2033.0,866797502.0,2425185923.0
2018-04-05,2661.0,790.0,2148.0,622760909.0,2529295931.0
2018-04-06,2604.0,2315.0,627.0,2940698758.0,307394707.0
2018-04-09,2620.0,1515.0,1408.0,1490269801.0,1454837390.0
2018-04-10,2655.0,735.0,2243.0,461924707.0,3067911811.0
2018-04-11,2642.0,1443.0,1487.0,1490036651.0,1478737799.0
2018-04-12,2664.0,1351.0,1606.0,1223523122.0,1782232725.0
2018-04-13,2658.0,1654.0,1273.0,1694302881.0,1204979041.0
2018-04-16,2681.5,814.0,2151.0,811096191.0,2164356361.0
2018-04-17,2706.8,794.0,2161.0,763375752.0,2329640655.0
2018-04-18,2710.0,1309.0,1626.0,1296255723.0,2041818193.0
2018-04-19,2692.5,2013.0,906.0,1990988833.0,1257112877.0
2018-04-20,2672.0,1960.0,979.0,2204329624.0,1142694773.0
2018-04-23,2671.5,1588.0,1331.0,1403451442.0,1547522827.0
2018-04-24,2635.0,1898.0,1050.0,2258012733.0,1393958109.0
2018-04-25,2644.0,1673.0,1288.0,1729116473.0,1744076063.0
2018-04-26,2674.5,981.0,1999.0,1295861883.0,2298326747.0
2018-04-27,2671.3,1256.0,1699.0,1427579531.0,1708376206.0
2018-04-30,2647.5,1850.0,1105.0,2543859647.0,1114834890.0
2018-05-01,2652.5,1385.0,1561.0,1941269725.0,1541596561.0
2018-05-02,2627.5,1518.0,1406.0,2373726590.0,1546566723.0
2018-05-03,2631.5,1717.0,1226.0,2343759257.0,1449000205.0
2018-05-04,2664.0,746.0,2239.0,585936148.0,2709668130.0
2018-05-07,2670.0,1087.0,1871.0,1187699460.0,1981020879.0
2018-05-08,2670.5,1446.0,1502.0,1680586057.0,1902161502.0
2018-05-09,2696.0,1118.0,1849.0,1197974271.0,2620902472.0
2018-05-10,2718.8,837.0,2126.0,786262504.0,2466198065.0
2018-05-11,2729.5,1315.0,1627.0,1313134377.0,1470528535.0
2018-05-14,2731.0,1551.0,1411.0,1377842677.0,1541824038.0
2018-05-15,2709.0,1890.0,1072.0,1898094053.0,1282538105.0
2018-05-16,2723.0,1030.0,1924.0,967794372.0,2190762835.0
2018-05-17,2719.0,1346.0,1592.0,1435093412.0,1906530115.0
2018-05-18,2713.5,1424.0,1506.0,2000986624.0,1256507608.0
2018-05-21,2733.0,896.0,2080.0,842470281.0,2126870259.0
2018-05-22,2726.0,1769.0,1186.0,2050688340.0,1259183608.0
2018-05-23,2730.7,1402.0,1528.0,1769251311.0,1462989080.0
2018-05-24,2728.0,1477.0,1467.0,1808395938.0,1389474438.0
2018-05-25,2718.0,1581.0,1352.0,1905880316.0,1029161057.0
2018-05-29,2692.0,1732.0,1234.0,2684874450.0,965785355.0
2018-05-30,2724.0,570.0,2412.0,437161082.0,3016969867.0
2018-05-31,2705.5,1885.0,1094.0,2935804921.0,1095893570.0
2018-06-01,2734.0,884.0,2092.0,1156613771.0,2480879307.0
